月の出,月の入,月齢
 7:39,23:16,  3.3
 8:44,--:--,  4.3
 9:52, 0:10,  5.3
11:00, 0:54,  6.3
12:05, 1:30,  7.3
13:06, 1:59,  8.3
14:05, 2:24,  9.3
15:02, 2:47, 10.3
15:58, 3:09, 11.3
16:55, 3:32, 12.3
17:53, 3:56, 13.3
18:52, 4:23, 14.3
19:53, 4:53, 15.3
20:53, 5:30, 16.3
21:50, 6:13, 17.3
22:42, 7:04, 18.3
23:28, 8:02, 19.3
--:--, 9:05, 20.3
 0:07,10:11, 21.3
 0:41,11:17, 22.3
 1:11,12:24, 23.3
 1:39,13:32, 24.3
 2:07,14:41, 25.3
 2:35,15:53, 26.3
 3:06,17:08, 27.3
 3:43,18:26, 28.3
 4:27,19:43, 29.3
 5:21,20:55,  1.0
 6:24,21:57,  2.0
 7:33,22:47,  3.0
 8:43,23:27,  4.0
