月の出,月の入,月齢
12:24,22:54,  7.3
13:24,23:25,  8.3
14:24,--:--,  9.3
15:24, 0:01, 10.3
16:22, 0:44, 11.3
17:15, 1:36, 12.3
18:01, 2:35, 13.3
18:42, 3:39, 14.3
19:17, 4:47, 15.3
19:47, 5:56, 16.3
20:15, 7:04, 17.3
20:42, 8:12, 18.3
21:10, 9:20, 19.3
21:40,10:29, 20.3
22:14,11:40, 21.3
22:54,12:53, 22.3
23:43,14:06, 23.3
--:--,15:15, 24.3
 0:41,16:16, 25.3
 1:46,17:07, 26.3
 2:55,17:49, 27.3
 4:05,18:23, 28.3
 5:12,18:53, 29.3
 6:15,19:18,  0.9
 7:16,19:42,  1.9
 8:16,20:05,  2.9
 9:14,20:29,  3.9
10:13,20:55,  4.9
11:12,21:23,  5.9
12:12,21:57,  6.9
13:12,22:37,  7.9
