月の出,月の入,月齢
14:10,23:24,  8.9
15:05,--:--,  9.9
15:54, 0:19, 10.9
16:36, 1:21, 11.9
17:13, 2:28, 12.9
17:46, 3:36, 13.9
18:15, 4:45, 14.9
18:43, 5:54, 15.9
19:11, 7:04, 16.9
19:41, 8:15, 17.9
20:14, 9:28, 18.9
20:53,10:42, 19.9
21:40,11:57, 20.9
22:35,13:08, 21.9
23:38,14:11, 22.9
--:--,15:05, 23.9
 0:46,15:49, 24.9
 1:54,16:25, 25.9
 3:01,16:55, 26.9
 4:05,17:21, 27.9
 5:06,17:45, 28.9
 6:05,18:08,  0.3
 7:04,18:32,  1.3
 8:02,18:57,  2.3
 9:01,19:24,  3.3
10:01,19:56,  4.3
11:01,20:33,  5.3
11:59,21:17,  6.3
12:55,22:08,  7.3
13:45,23:06,  8.3
