月の出,月の入,月齢
 7:26,22:02,  2.7
 8:10,23:16,  3.7
 9:01,--:--,  4.7
10:00, 0:24,  5.7
11:04, 1:23,  6.7
12:10, 2:13,  7.7
13:15, 2:53,  8.7
14:16, 3:26,  9.7
15:15, 3:54, 10.7
16:12, 4:20, 11.7
17:08, 4:43, 12.7
18:04, 5:06, 13.7
19:00, 5:30, 14.7
19:58, 5:56, 15.7
20:56, 6:24, 16.7
21:56, 6:57, 17.7
22:55, 7:36, 18.7
23:50, 8:22, 19.7
--:--, 9:16, 20.7
 0:41,10:15, 21.7
 1:26,11:19, 22.7
 2:05,12:26, 23.7
 2:39,13:34, 24.7
 3:11,14:42, 25.7
 3:40,15:51, 26.7
 4:10,17:03, 27.7
 4:42,18:17, 28.7
 5:17,19:34,  0.3
 5:59,20:51,  1.3
 6:48,22:05,  2.3
