月の出,月の入,月齢
12:22,22:59,  7.3
13:21,23:30,  8.3
14:20,--:--,  9.3
15:19, 0:07, 10.3
16:17, 0:51, 11.3
17:10, 1:43, 12.3
17:57, 2:41, 13.3
18:39, 3:45, 14.3
19:14, 4:52, 15.3
19:46, 6:00, 16.3
20:15, 7:07, 17.3
20:43, 8:13, 18.3
21:12, 9:20, 19.3
21:43,10:28, 20.3
22:19,11:38, 21.3
23:00,12:50, 22.3
23:50,14:02, 23.3
--:--,15:10, 24.3
 0:48,16:11, 25.3
 1:53,17:03, 26.3
 3:01,17:46, 27.3
 4:10,18:21, 28.3
 5:16,18:52, 29.3
 6:18,19:18,  0.9
 7:18,19:43,  1.9
 8:16,20:07,  2.9
 9:14,20:32,  3.9
10:11,20:59,  4.9
11:09,21:29,  5.9
12:08,22:03,  6.9
13:07,22:44,  7.9
