月の出,月の入,月齢
14:02, 2:14, 10.8
14:35, 3:24, 11.8
15:14, 4:38, 12.8
16:02, 5:55, 13.8
16:59, 7:12, 14.8
18:07, 8:24, 15.8
19:19, 9:25, 16.8
20:32,10:15, 17.8
21:41,10:55, 18.8
22:46,11:28, 19.8
23:46,11:57, 20.8
--:--,12:22, 21.8
 0:45,12:47, 22.8
 1:42,13:11, 23.8
 2:38,13:37, 24.8
 3:36,14:06, 25.8
 4:34,14:39, 26.8
 5:33,15:17, 27.8
 6:31,16:02, 28.8
 7:25,16:53,  0.1
 8:15,17:50,  1.1
 8:59,18:51,  2.1
 9:37,19:53,  3.1
10:10,20:55,  4.1
10:40,21:57,  5.1
11:07,22:59,  6.1
11:34,--:--,  7.1
12:01, 0:02,  8.1
12:31, 1:08,  9.1
13:06, 2:17, 10.1
13:48, 3:29, 11.1
