月の出,月の入,月齢
 8:50,20:41,  2.6
 9:19,21:49,  3.6
 9:48,22:57,  4.6
10:19,--:--,  5.6
10:53, 0:07,  6.6
11:33, 1:18,  7.6
12:19, 2:29,  8.6
13:14, 3:36,  9.6
14:15, 4:37, 10.6
15:21, 5:30, 11.6
16:26, 6:13, 12.6
17:31, 6:50, 13.6
18:32, 7:20, 14.6
19:30, 7:47, 15.6
20:27, 8:11, 16.6
21:23, 8:35, 17.6
22:19, 8:58, 18.6
23:16, 9:23, 19.6
--:--, 9:51, 20.6
 0:15,10:23, 21.6
 1:15,11:00, 22.6
 2:15,11:45, 23.6
 3:14,12:39, 24.6
 4:08,13:40, 25.6
 4:56,14:48, 26.6
 5:38,15:58, 27.6
 6:15,17:09, 28.6
 6:48,18:20,  0.1
