月の出,月の入,月齢
10:46,23:17,  5.7
11:43,23:40,  6.7
12:39,--:--,  7.7
13:35, 0:05,  8.7
14:33, 0:30,  9.7
15:32, 0:59, 10.7
16:32, 1:33, 11.7
17:31, 2:13, 12.7
18:27, 3:00, 13.7
19:18, 3:54, 14.7
20:03, 4:55, 15.7
20:41, 6:00, 16.7
21:15, 7:06, 17.7
21:45, 8:12, 18.7
22:13, 9:17, 19.7
22:40,10:23, 20.7
23:09,11:28, 21.7
23:41,12:36, 22.7
--:--,13:47, 23.7
 0:18,14:59, 24.7
 1:03,16:12, 25.7
 1:56,17:19, 26.7
 2:58,18:19, 27.7
 4:07,19:08, 28.7
 5:17,19:49,  0.3
 6:26,20:23,  1.3
 7:31,20:52,  2.3
 8:32,21:17,  3.3
 9:31,21:42,  4.3
10:28,22:06,  5.3
11:25,22:31,  6.3
