月の出,月の入,月齢
14:26,--:--,  9.3
15:05, 0:15, 10.3
15:40, 1:20, 11.3
16:11, 2:27, 12.3
16:41, 3:34, 13.3
17:10, 4:42, 14.3
17:41, 5:52, 15.3
18:15, 7:05, 16.3
18:54, 8:20, 17.3
19:40, 9:36, 18.3
20:34,10:50, 19.3
21:37,11:59, 20.3
22:44,12:57, 21.3
23:52,13:45, 22.3
--:--,14:24, 23.3
 0:58,14:57, 24.3
 2:01,15:25, 25.3
 3:01,15:50, 26.3
 3:59,16:15, 27.3
 4:56,16:39, 28.3
 5:53,17:04, 29.3
 6:51,17:31,  0.6
 7:49,18:02,  1.6
 8:48,18:38,  2.6
 9:46,19:20,  3.6
10:42,20:09,  4.6
11:34,21:03,  5.6
12:21,22:03,  6.6
13:01,23:05,  7.6
13:37,--:--,  8.6
14:08, 0:09,  9.6
