月の出,月の入,月齢
12:04,22:24,  7.3
13:05,22:53,  8.3
14:07,23:28,  9.3
15:08,--:--, 10.3
16:06, 0:10, 11.3
16:59, 1:01, 12.3
17:45, 2:00, 13.3
18:24, 3:06, 14.3
18:57, 4:16, 15.3
19:26, 5:26, 16.3
19:52, 6:36, 17.3
20:17, 7:46, 18.3
20:43, 8:56, 19.3
21:11,10:07, 20.3
21:43,11:21, 21.3
22:22,12:35, 22.3
23:09,13:49, 23.3
--:--,14:59, 24.3
 0:06,16:00, 25.3
 1:12,16:51, 26.3
 2:22,17:31, 27.3
 3:33,18:04, 28.3
 4:42,18:32, 29.3
 5:48,18:56,  0.9
 6:51,19:18,  1.9
 7:52,19:39,  2.9
 8:52,20:01,  3.9
 9:52,20:25,  4.9
10:53,20:53,  5.9
11:54,21:25,  6.9
12:55,22:03,  7.9
