月の出,月の入,月齢
 6:50,21:47,  2.7
 7:31,23:04,  3.7
 8:21,--:--,  4.7
 9:19, 0:13,  5.7
10:24, 1:12,  6.7
11:31, 2:00,  7.7
12:38, 2:38,  8.7
13:43, 3:09,  9.7
14:45, 3:34, 10.7
15:44, 3:57, 11.7
16:43, 4:18, 12.7
17:41, 4:39, 13.7
18:40, 5:00, 14.7
19:40, 5:23, 15.7
20:42, 5:49, 16.7
21:43, 6:20, 17.7
22:44, 6:57, 18.7
23:40, 7:41, 19.7
--:--, 8:34, 20.7
 0:30, 9:35, 21.7
 1:13,10:41, 22.7
 1:50,11:50, 23.7
 2:22,13:01, 24.7
 2:50,14:12, 25.7
 3:16,15:25, 26.7
 3:43,16:40, 27.7
 4:11,17:57, 28.7
 4:43,19:18,  0.3
 5:22,20:38,  1.3
 6:08,21:54,  2.3
