月の出,月の入,月齢
10:18,22:51,  5.7
11:18,23:13,  6.7
12:17,23:34,  7.7
13:16,23:58,  8.7
14:16,--:--,  9.7
15:17, 0:24, 10.7
16:19, 0:55, 11.7
17:20, 1:33, 12.7
18:16, 2:19, 13.7
19:07, 3:13, 14.7
19:50, 4:15, 15.7
20:26, 5:22, 16.7
20:57, 6:31, 17.7
21:24, 7:40, 18.7
21:49, 8:48, 19.7
22:14, 9:56, 20.7
22:39,11:05, 21.7
23:08,12:16, 22.7
23:42,13:30, 23.7
--:--,14:45, 24.7
 0:24,16:00, 25.7
 1:15,17:08, 26.7
 2:17,18:07, 27.7
 3:27,18:55, 28.7
 4:39,19:33,  0.3
 5:50,20:04,  1.3
 6:59,20:30,  2.3
 8:03,20:53,  3.3
 9:05,21:15,  4.3
10:05,21:37,  5.3
11:04,21:59,  6.3
