月の出,月の入,月齢
13:55,22:50,  8.9
14:49,23:45,  9.9
15:38,--:--, 10.9
16:19, 0:48, 11.9
16:55, 1:55, 12.9
17:26, 3:05, 13.9
17:53, 4:17, 14.9
18:19, 5:28, 15.9
18:45, 6:40, 16.9
19:13, 7:52, 17.9
19:44, 9:07, 18.9
20:21,10:24, 19.9
21:06,11:40, 20.9
22:01,12:52, 21.9
23:04,13:56, 22.9
--:--,14:49, 23.9
 0:12,15:32, 24.9
 1:22,16:06, 25.9
 2:31,16:35, 26.9
 3:36,16:59, 27.9
 4:39,17:22, 28.9
 5:40,17:43,  0.3
 6:41,18:05,  1.3
 7:41,18:28,  2.3
 8:41,18:54,  3.3
 9:43,19:24,  4.3
10:44,20:00,  5.3
11:44,20:43,  6.3
12:39,21:33,  7.3
13:30,22:32,  8.3
