月の出,月の入,月齢
 9:21,23:39,  5.0
10:27,--:--,  6.0
11:29, 0:05,  7.0
12:29, 0:28,  8.0
13:28, 0:49,  9.0
14:26, 1:10, 10.0
15:25, 1:31, 11.0
16:26, 1:56, 12.0
17:28, 2:24, 13.0
18:29, 2:57, 14.0
19:29, 3:37, 15.0
20:23, 4:26, 16.0
21:10, 5:22, 17.0
21:50, 6:25, 18.0
22:24, 7:32, 19.0
22:53, 8:40, 20.0
23:20, 9:48, 21.0
23:45,10:55, 22.0
--:--,12:04, 23.0
 0:10,13:14, 24.0
 0:37,14:27, 25.0
 1:08,15:44, 26.0
 1:45,17:02, 27.0
 2:32,18:17, 28.0
 3:29,19:23, 29.0
 4:36,20:19,  0.7
 5:48,21:02,  1.7
 7:01,21:37,  2.7
 8:10,22:05,  3.7
 9:16,22:29,  4.7
