月の出,月の入,月齢
13:33, 1:51, 10.8
14:02, 3:03, 11.8
14:38, 4:20, 12.8
15:23, 5:41, 13.8
16:19, 7:00, 14.8
17:25, 8:12, 15.8
18:39, 9:13, 16.8
19:54,10:01, 17.8
21:07,10:39, 18.8
22:14,11:09, 19.8
23:18,11:35, 20.8
--:--,11:57, 21.8
 0:19,12:19, 22.8
 1:19,12:41, 23.8
 2:18,13:05, 24.8
 3:18,13:31, 25.8
 4:19,14:01, 26.8
 5:20,14:38, 27.8
 6:19,15:21, 28.8
 7:15,16:12,  0.1
 8:04,17:10,  1.1
 8:46,18:12,  2.1
 9:22,19:17,  3.1
 9:53,20:21,  4.1
10:20,21:26,  5.1
10:45,22:31,  6.1
11:08,23:37,  7.1
11:33,--:--,  8.1
12:00, 0:46,  9.1
12:32, 1:58, 10.1
13:10, 3:14, 11.1
