月の出,月の入,月齢
14:13,23:36,  9.3
14:51,--:--, 10.3
15:23, 0:44, 11.3
15:51, 1:53, 12.3
16:18, 3:04, 13.3
16:44, 4:15, 14.3
17:11, 5:28, 15.3
17:42, 6:44, 16.3
18:17, 8:02, 17.3
19:01, 9:22, 18.3
19:54,10:39, 19.3
20:56,11:48, 20.3
22:04,12:45, 21.3
23:14,13:32, 22.3
--:--,14:09, 23.3
 0:23,14:39, 24.3
 1:29,15:04, 25.3
 2:32,15:27, 26.3
 3:33,15:48, 27.3
 4:32,16:10, 28.3
 5:32,16:32, 29.3
 6:32,16:57,  0.6
 7:33,17:26,  1.6
 8:34,17:59,  2.6
 9:35,18:40,  3.6
10:32,19:27,  4.6
11:24,20:22,  5.6
12:09,21:23,  6.6
12:47,22:28,  7.6
13:21,23:34,  8.6
13:50,--:--,  9.6
