月の出,月の入,月齢
14:09,23:31,  8.9
15:03,--:--,  9.9
15:52, 0:26, 10.9
16:36, 1:27, 11.9
17:13, 2:33, 12.9
17:46, 3:41, 13.9
18:17, 4:49, 14.9
18:45, 5:58, 15.9
19:14, 7:06, 16.9
19:44, 8:17, 17.9
20:19, 9:28, 18.9
20:58,10:42, 19.9
21:46,11:56, 20.9
22:41,13:06, 21.9
23:44,14:10, 22.9
--:--,15:04, 23.9
 0:52,15:48, 24.9
 1:59,16:25, 25.9
 3:05,16:56, 26.9
 4:08,17:23, 27.9
 5:09,17:48, 28.9
 6:07,18:11,  0.3
 7:05,18:35,  1.3
 8:03,19:01,  2.3
 9:01,19:29,  3.3
10:00,20:01,  4.3
11:00,20:39,  5.3
11:58,21:23,  6.3
12:53,22:14,  7.3
13:44,23:12,  8.3
