月の出,月の入,月齢
 9:56,24:00,  5.0
11:00,--:--,  6.0
12:00, 0:28,  7.0
12:57, 0:53,  8.0
13:53, 1:16,  9.0
14:49, 1:39, 10.0
15:46, 2:03, 11.0
16:45, 2:30, 12.0
17:44, 3:00, 13.0
18:44, 3:35, 14.0
19:43, 4:17, 15.0
20:37, 5:06, 16.0
21:25, 6:03, 17.0
22:07, 7:04, 18.0
22:43, 8:09, 19.0
23:15, 9:15, 20.0
23:43,10:20, 21.0
--:--,11:25, 22.0
 0:11,12:31, 23.0
 0:38,13:38, 24.0
 1:08,14:49, 25.0
 1:42,16:02, 26.0
 2:22,17:18, 27.0
 3:11,18:31, 28.0
 4:10,19:38, 29.0
 5:16,20:34,  0.7
 6:27,21:19,  1.7
 7:37,21:56,  2.7
 8:44,22:27,  3.7
 9:47,22:54,  4.7
