月の出,月の入,月齢
14:03, 2:16, 10.8
14:35, 3:26, 11.8
15:14, 4:40, 12.8
16:01, 5:58, 13.8
16:59, 7:15, 14.8
18:06, 8:27, 15.8
19:19, 9:28, 16.8
20:32,10:18, 17.8
21:41,10:58, 18.8
22:46,11:30, 19.8
23:47,11:58, 20.8
--:--,12:24, 21.8
 0:46,12:48, 22.8
 1:43,13:12, 23.8
 2:40,13:37, 24.8
 3:38,14:06, 25.8
 4:37,14:38, 26.8
 5:36,15:17, 27.8
 6:34,16:01, 28.8
 7:29,16:53,  0.1
 8:18,17:50,  1.1
 9:02,18:50,  2.1
 9:40,19:53,  3.1
10:13,20:55,  4.1
10:42,21:58,  5.1
11:09,23:00,  6.1
11:35,--:--,  7.1
12:02, 0:04,  8.1
12:32, 1:10,  9.1
13:06, 2:19, 10.1
13:48, 3:32, 11.1
