月の出,月の入,月齢
 7:26,22:04,  2.7
 8:09,23:19,  3.7
 9:01,--:--,  4.7
10:00, 0:27,  5.7
11:04, 1:27,  6.7
12:10, 2:16,  7.7
13:15, 2:55,  8.7
14:17, 3:28,  9.7
15:16, 3:56, 10.7
16:13, 4:21, 11.7
17:10, 4:45, 12.7
18:05, 5:07, 13.7
19:02, 5:31, 14.7
20:00, 5:56, 15.7
20:59, 6:24, 16.7
21:59, 6:57, 17.7
22:58, 7:36, 18.7
23:54, 8:22, 19.7
--:--, 9:15, 20.7
 0:44,10:15, 21.7
 1:29,11:19, 22.7
 2:08,12:26, 23.7
 2:42,13:34, 24.7
 3:12,14:43, 25.7
 3:42,15:53, 26.7
 4:11,17:05, 27.7
 4:42,18:19, 28.7
 5:17,19:36,  0.3
 5:58,20:54,  1.3
 6:48,22:09,  2.3
