月の出,月の入,月齢
12:25,22:59,  7.3
13:23,23:30,  8.3
14:23,--:--,  9.3
15:23, 0:07, 10.3
16:20, 0:51, 11.3
17:13, 1:42, 12.3
18:00, 2:41, 13.3
18:41, 3:45, 14.3
19:17, 4:52, 15.3
19:48, 6:00, 16.3
20:17, 7:08, 17.3
20:45, 8:14, 18.3
21:13, 9:22, 19.3
21:44,10:30, 20.3
22:19,11:41, 21.3
23:00,12:53, 22.3
23:49,14:05, 23.3
--:--,15:13, 24.3
 0:47,16:14, 25.3
 1:52,17:06, 26.3
 3:01,17:49, 27.3
 4:10,18:24, 28.3
 5:16,18:54, 29.3
 6:19,19:20,  0.9
 7:19,19:44,  1.9
 8:18,20:08,  2.9
 9:15,20:33,  3.9
10:13,20:59,  4.9
11:12,21:29,  5.9
12:11,22:03,  6.9
13:11,22:43,  7.9
