月の出,月の入,月齢
14:40, 1:14, 10.6
15:08, 2:20, 11.6
15:37, 3:28, 12.6
16:08, 4:39, 13.6
16:44, 5:53, 14.6
17:27, 7:11, 15.6
18:20, 8:29, 16.6
19:21, 9:44, 17.6
20:30,10:49, 18.6
21:40,11:43, 19.6
22:49,12:26, 20.6
23:55,13:01, 21.6
--:--,13:30, 22.6
 0:56,13:56, 23.6
 1:55,14:20, 24.6
 2:53,14:44, 25.6
 3:49,15:08, 26.6
 4:47,15:35, 27.6
 5:45,16:04, 28.6
 6:44,16:38, 29.6
 7:43,17:18,  0.8
 8:40,18:05,  1.8
 9:33,18:57,  2.8
10:21,19:55,  3.8
11:03,20:56,  4.8
11:39,21:59,  5.8
12:10,23:02,  6.8
12:39,--:--,  7.8
13:06, 0:05,  8.8
13:34, 1:09,  9.8
