月の出,月の入,月齢
 8:32,18:19,  1.2
 9:14,19:28,  2.2
 9:50,20:37,  3.2
10:22,21:45,  4.2
10:50,22:52,  5.2
11:18,23:59,  6.2
11:46,--:--,  7.2
12:17, 1:07,  8.2
12:53, 2:17,  9.2
13:34, 3:29, 10.2
14:24, 4:41, 11.2
15:23, 5:48, 12.2
16:27, 6:48, 13.2
17:35, 7:38, 14.2
18:41, 8:19, 15.2
19:45, 8:53, 16.2
20:45, 9:22, 17.2
21:43, 9:47, 18.2
22:39,10:11, 19.2
23:35,10:34, 20.2
--:--,10:57, 21.2
 0:32,11:23, 22.2
 1:30,11:52, 23.2
 2:30,12:26, 24.2
 3:31,13:07, 25.2
 4:33,13:57, 26.2
 5:31,14:55, 27.2
 6:23,16:01, 28.2
 7:09,17:11, 29.2
 7:48,18:22,  0.6
 8:22,19:32,  1.6
