月の出,月の入,月齢
 7:20,19:32,  1.1
 7:49,20:44,  2.1
 8:19,21:56,  3.1
 8:53,23:10,  4.1
 9:31,--:--,  5.1
10:16, 0:23,  6.1
11:08, 1:33,  7.1
12:08, 2:36,  8.1
13:12, 3:31,  9.1
14:17, 4:16, 10.1
15:21, 4:54, 11.1
16:23, 5:25, 12.1
17:22, 5:52, 13.1
18:20, 6:16, 14.1
19:16, 6:40, 15.1
20:12, 7:03, 16.1
21:09, 7:26, 17.1
22:08, 7:53, 18.1
23:07, 8:22, 19.1
--:--, 8:57, 20.1
 0:07, 9:38, 21.1
 1:06,10:27, 22.1
 2:01,11:24, 23.1
 2:50,12:27, 24.1
 3:34,13:35, 25.1
 4:12,14:45, 26.1
 4:45,15:56, 27.1
 5:16,17:07, 28.1
 5:45,18:19, 29.1
 6:16,19:32,  0.7
 6:49,20:48,  1.7
