月の出,月の入,月齢
 6:27,21:55,  2.7
 7:03,23:15,  3.7
 7:49,--:--,  4.7
 8:47, 0:26,  5.7
 9:53, 1:25,  6.7
11:03, 2:10,  7.7
12:14, 2:44,  8.7
13:23, 3:11,  9.7
14:29, 3:33, 10.7
15:32, 3:52, 11.7
16:35, 4:09, 12.7
17:37, 4:26, 13.7
18:40, 4:44, 14.7
19:44, 5:03, 15.7
20:49, 5:25, 16.7
21:54, 5:52, 17.7
22:56, 6:26, 18.7
23:53, 7:09, 19.7
--:--, 8:01, 20.7
 0:42, 9:03, 21.7
 1:23,10:13, 22.7
 1:56,11:26, 23.7
 2:23,12:41, 24.7
 2:47,13:57, 25.7
 3:09,15:15, 26.7
 3:31,16:35, 27.7
 3:55,17:57, 28.7
 4:22,19:23,  0.3
 4:56,20:48,  1.3
 5:39,22:06,  2.3
