月の出,月の入,月齢
12:06,22:02,  7.3
13:11,22:27,  8.3
14:16,22:59,  9.3
15:20,23:39, 10.3
16:20,--:--, 11.3
17:12, 0:28, 12.3
17:56, 1:29, 13.3
18:31, 2:37, 14.3
19:00, 3:50, 15.3
19:25, 5:05, 16.3
19:47, 6:20, 17.3
20:07, 7:34, 18.3
20:29, 8:49, 19.3
20:52,10:05, 20.3
21:20,11:23, 21.3
21:54,12:42, 22.3
22:38,14:00, 23.3
23:34,15:12, 24.3
--:--,16:12, 25.3
 0:41,17:01, 26.3
 1:54,17:38, 27.3
 3:09,18:06, 28.3
 4:22,18:30, 29.3
 5:32,18:50,  0.9
 6:39,19:08,  1.9
 7:44,19:26,  2.9
 8:48,19:44,  3.9
 9:52,20:04,  4.9
10:57,20:28,  5.9
12:02,20:57,  6.9
13:07,21:32,  7.9
