月の出,月の入,月齢
 6:47,18:55,  1.1
 7:09,20:14,  2.1
 7:32,21:35,  3.1
 7:58,22:56,  4.1
 8:29,--:--,  5.1
 9:07, 0:15,  6.1
 9:56, 1:30,  7.1
10:55, 2:35,  8.1
12:02, 3:28,  9.1
13:12, 4:09, 10.1
14:23, 4:41, 11.1
15:31, 5:06, 12.1
16:37, 5:27, 13.1
17:40, 5:45, 14.1
18:43, 6:02, 15.1
19:46, 6:19, 16.1
20:49, 6:37, 17.1
21:53, 6:57, 18.1
22:59, 7:21, 19.1
--:--, 7:50, 20.1
 0:04, 8:27, 21.1
 1:05, 9:13, 22.1
 2:00,10:10, 23.1
 2:47,11:17, 24.1
 3:26,12:31, 25.1
 3:57,13:48, 26.1
 4:24,15:06, 27.1
 4:47,16:25, 28.1
 5:09,17:45, 29.1
 5:32,19:07,  0.7
 5:57,20:31,  1.7
