月の出,月の入,月齢
10:06,22:43,  5.7
11:09,23:00,  6.7
12:12,23:18,  7.7
13:15,23:38,  8.7
14:19,--:--,  9.7
15:24, 0:00, 10.7
16:30, 0:28, 11.7
17:32, 1:03, 12.7
18:30, 1:46, 13.7
19:19, 2:41, 14.7
19:59, 3:44, 15.7
20:31, 4:54, 16.7
20:58, 6:07, 17.7
21:21, 7:21, 18.7
21:42, 8:33, 19.7
22:02, 9:46, 20.7
22:24,11:00, 21.7
22:48,12:15, 22.7
23:18,13:34, 23.7
23:55,14:53, 24.7
--:--,16:11, 25.7
 0:44,17:21, 26.7
 1:45,18:19, 27.7
 2:56,19:04, 28.7
 4:12,19:38,  0.3
 5:28,20:05,  1.3
 6:40,20:27,  2.3
 7:49,20:46,  3.3
 8:55,21:04,  4.3
 9:59,21:22,  5.3
11:02,21:41,  6.3
