月の出,月の入,月齢
14:24,23:07,  9.3
14:57,--:--, 10.3
15:26, 0:19, 11.3
15:50, 1:33, 12.3
16:12, 2:48, 13.3
16:34, 4:04, 14.3
16:56, 5:22, 15.3
17:22, 6:43, 16.3
17:53, 8:06, 17.3
18:32, 9:30, 18.3
19:22,10:50, 19.3
20:23,12:00, 20.3
21:33,12:57, 21.3
22:47,13:40, 22.3
--:--,14:14, 23.3
 0:00,14:40, 24.3
 1:10,15:01, 25.3
 2:17,15:20, 26.3
 3:22,15:38, 27.3
 4:26,15:55, 28.3
 5:29,16:14, 29.3
 6:34,16:35,  0.6
 7:38,17:00,  1.6
 8:43,17:31,  2.6
 9:46,18:08,  3.6
10:45,18:55,  4.6
11:37,19:50,  5.6
12:20,20:53,  6.6
12:56,22:01,  7.6
13:25,23:12,  8.6
13:50,--:--,  9.6
