月の出,月の入,月齢
 8:27,17:11,  1.2
 9:04,18:27,  2.2
 9:33,19:43,  3.2
 9:58,20:58,  4.2
10:19,22:13,  5.2
10:40,23:27,  6.2
11:02,--:--,  7.2
11:25, 0:43,  8.2
11:53, 2:00,  9.2
12:29, 3:19, 10.2
13:13, 4:36, 11.2
14:10, 5:47, 12.2
15:16, 6:46, 13.2
16:28, 7:32, 14.2
17:41, 8:08, 15.2
18:51, 8:36, 16.2
19:58, 8:58, 17.2
21:03, 9:18, 18.2
22:05, 9:35, 19.2
23:07, 9:52, 20.2
--:--,10:10, 21.2
 0:10,10:30, 22.2
 1:14,10:52, 23.2
 2:20,11:21, 24.2
 3:27,11:57, 25.2
 4:31,12:43, 26.2
 5:30,13:42, 27.2
 6:20,14:51, 28.2
 7:01,16:06, 29.2
 7:33,17:25,  0.6
 8:00,18:43,  1.6
