月の出,月の入,月齢
 8:40,20:29,  2.6
 9:08,21:38,  3.6
 9:37,22:47,  4.6
10:07,23:57,  5.6
10:40,--:--,  6.6
11:19, 1:09,  7.6
12:05, 2:20,  8.6
13:00, 3:28,  9.6
14:01, 4:29, 10.6
15:07, 5:21, 11.6
16:13, 6:05, 12.6
17:18, 6:40, 13.6
18:19, 7:10, 14.6
19:19, 7:37, 15.6
20:16, 8:01, 16.6
21:12, 8:24, 17.6
22:09, 8:47, 18.6
23:06, 9:11, 19.6
--:--, 9:38, 20.6
 0:06,10:09, 21.6
 1:06,10:46, 22.6
 2:07,11:31, 23.6
 3:05,12:24, 24.6
 4:00,13:26, 25.6
 4:48,14:34, 26.6
 5:29,15:45, 27.6
 6:06,16:57, 28.6
 6:38,18:08,  0.1
