月の出,月の入,月齢
14:27, 1:01, 10.6
14:55, 2:08, 11.6
15:24, 3:16, 12.6
15:55, 4:27, 13.6
16:31, 5:41, 14.6
17:14, 6:59, 15.6
18:06, 8:17, 16.6
19:07, 9:32, 17.6
20:16,10:37, 18.6
21:27,11:31, 19.6
22:36,12:14, 20.6
23:42,12:49, 21.6
--:--,13:18, 22.6
 0:44,13:44, 23.6
 1:43,14:08, 24.6
 2:40,14:31, 25.6
 3:37,14:56, 26.6
 4:34,15:22, 27.6
 5:33,15:51, 28.6
 6:32,16:25, 29.6
 7:31,17:05,  0.8
 8:28,17:51,  1.8
 9:22,18:44,  2.8
10:09,19:42,  3.8
10:51,20:43,  4.8
11:27,21:46,  5.8
11:58,22:49,  6.8
12:27,23:52,  7.8
12:54,--:--,  8.8
13:21, 0:57,  9.8
