月の出,月の入,月齢
 9:43,23:48,  5.0
10:47,--:--,  6.0
11:47, 0:16,  7.0
12:45, 0:40,  8.0
13:41, 1:04,  9.0
14:37, 1:26, 10.0
15:34, 1:50, 11.0
16:33, 2:17, 12.0
17:33, 2:47, 13.0
18:33, 3:22, 14.0
19:31, 4:03, 15.0
20:25, 4:53, 16.0
21:14, 5:49, 17.0
21:55, 6:51, 18.0
22:31, 7:56, 19.0
23:03, 9:01, 20.0
23:31,10:07, 21.0
23:58,11:12, 22.0
--:--,12:18, 23.0
 0:26,13:26, 24.0
 0:55,14:37, 25.0
 1:29,15:50, 26.0
 2:09,17:06, 27.0
 2:57,18:20, 28.0
 3:56,19:26, 29.0
 5:03,20:22,  0.7
 6:13,21:08,  1.7
 7:24,21:45,  2.7
 8:31,22:15,  3.7
 9:34,22:41,  4.7
