月の出,月の入,月齢
 7:32,23:03,  3.3
 8:36,23:58,  4.3
 9:44,--:--,  5.3
10:52, 0:42,  6.3
11:56, 1:18,  7.3
12:57, 1:48,  8.3
13:55, 2:14,  9.3
14:52, 2:37, 10.3
15:48, 3:00, 11.3
16:44, 3:23, 12.3
17:41, 3:47, 13.3
18:40, 4:14, 14.3
19:40, 4:46, 15.3
20:40, 5:22, 16.3
21:37, 6:06, 17.3
22:29, 6:57, 18.3
23:15, 7:55, 19.3
23:55, 8:57, 20.3
--:--,10:02, 21.3
 0:30,11:08, 22.3
 1:00,12:15, 23.3
 1:29,13:22, 24.3
 1:57,14:30, 25.3
 2:26,15:41, 26.3
 2:58,16:56, 27.3
 3:35,18:13, 28.3
 4:19,19:31, 29.3
 5:13,20:42,  1.0
 6:16,21:44,  2.0
 7:25,22:34,  3.0
 8:35,23:15,  4.0
