月の出,月の入,月齢
14:17,--:--,  9.3
14:56, 0:01, 10.3
15:31, 1:07, 11.3
16:01, 2:14, 12.3
16:30, 3:22, 13.3
16:59, 4:31, 14.3
17:29, 5:41, 15.3
18:02, 6:54, 16.3
18:40, 8:10, 17.3
19:26, 9:27, 18.3
20:20,10:42, 19.3
21:23,11:50, 20.3
22:30,12:49, 21.3
23:38,13:36, 22.3
--:--,14:15, 23.3
 0:45,14:47, 24.3
 1:49,15:15, 25.3
 2:49,15:40, 26.3
 3:48,16:03, 27.3
 4:45,16:27, 28.3
 5:43,16:51, 29.3
 6:41,17:18,  0.6
 7:40,17:49,  1.6
 8:39,18:24,  2.6
 9:38,19:06,  3.6
10:34,19:54,  4.6
11:26,20:49,  5.6
12:12,21:49,  6.6
12:52,22:51,  7.6
13:27,23:56,  8.6
13:59,--:--,  9.6
