月の出,月の入,月齢
20:25,9:54,20.0
21:25,11:01,21.0
22:31,12:03,22.0
23:38,12:58,23.0
--:--,13:46,24.0
0:45,14:27,25.0
1:49,15:03,26.0
2:51,15:36,27.0
3:51,16:07,28.0
4:49,16:39,29.0
5:47,17:11,0.5
6:45,17:46,1.5
7:43,18:24,2.5
8:42,19:06,3.5
9:38,19:53,4.5
10:32,20:44,5.5
11:21,21:38,6.5
12:06,22:34,7.5
12:46,23:30,8.5
13:22,--:--,9.5
13:55,0:27,10.5
14:26,1:23,11.5
14:57,2:20,12.5
15:29,3:18,13.5
16:03,4:18,14.5
16:41,5:22,15.5
17:25,6:29,16.5
18:17,7:39,17.5
19:17,8:49,18.5
20:22,9:55,19.5
21:31,10:53,20.5
