月の出,月の入,月齢
12:02,22:31,  7.3
13:01,23:02,  8.3
14:02,23:38,  9.3
15:02,--:--, 10.3
15:59, 0:21, 11.3
16:53, 1:12, 12.3
17:39, 2:11, 13.3
18:20, 3:16, 14.3
18:54, 4:23, 15.3
19:25, 5:32, 16.3
19:53, 6:41, 17.3
20:20, 7:49, 18.3
20:47, 8:57, 19.3
21:17,10:06, 20.3
21:51,11:18, 21.3
22:31,12:31, 22.3
23:19,13:44, 23.3
--:--,14:52, 24.3
 0:17,15:54, 25.3
 1:22,16:45, 26.3
 2:32,17:27, 27.3
 3:41,18:01, 28.3
 4:48,18:30, 29.3
 5:52,18:56,  0.9
 6:53,19:20,  1.9
 7:53,19:43,  2.9
 8:51,20:06,  3.9
 9:50,20:32,  4.9
10:49,21:00,  5.9
11:49,21:34,  6.9
12:49,22:13,  7.9
