月の出,月の入,月齢
 8:28,20:15,  2.6
 8:56,21:25,  3.6
 9:23,22:35,  4.6
 9:53,23:46,  5.6
10:25,--:--,  6.6
11:04, 0:58,  7.6
11:49, 2:10,  8.6
12:43, 3:18,  9.6
13:45, 4:20, 10.6
14:51, 5:12, 11.6
15:57, 5:55, 12.6
17:03, 6:30, 13.6
18:05, 6:59, 14.6
19:05, 7:25, 15.6
20:03, 7:48, 16.6
21:00, 8:11, 17.6
21:57, 8:33, 18.6
22:55, 8:57, 19.6
23:55, 9:23, 20.6
--:--, 9:54, 21.6
 0:56,10:30, 22.6
 1:57,11:15, 23.6
 2:56,12:08, 24.6
 3:50,13:09, 25.6
 4:38,14:18, 26.6
 5:19,15:29, 27.6
 5:55,16:42, 28.6
 6:26,17:55,  0.1
