月の出,月の入,月齢
 6:55,19:07,  1.1
 7:24,20:19,  2.1
 7:53,21:33,  3.1
 8:25,22:47,  4.1
 9:02,--:--,  5.1
 9:46, 0:01,  6.1
10:38, 1:11,  7.1
11:38, 2:15,  8.1
12:42, 3:10,  9.1
13:48, 3:55, 10.1
14:53, 4:32, 11.1
15:56, 5:02, 12.1
16:56, 5:29, 13.1
17:54, 5:52, 14.1
18:51, 6:15, 15.1
19:48, 6:37, 16.1
20:46, 7:00, 17.1
21:45, 7:25, 18.1
22:45, 7:54, 19.1
23:46, 8:28, 20.1
--:--, 9:08, 21.1
 0:45, 9:57, 22.1
 1:40,10:53, 23.1
 2:29,11:57, 24.1
 3:12,13:06, 25.1
 3:49,14:17, 26.1
 4:22,15:28, 27.1
 4:52,16:41, 28.1
 5:20,17:54, 29.1
 5:50,19:08,  0.7
 6:21,20:25,  1.7
