月の出,月の入,月齢
13:37, 1:51, 10.8
14:08, 3:02, 11.8
14:46, 4:17, 12.8
15:32, 5:36, 13.8
16:29, 6:54, 14.8
17:36, 8:06, 15.8
18:49, 9:07, 16.8
20:03, 9:56, 17.8
21:13,10:36, 18.8
22:19,11:07, 19.8
23:21,11:35, 20.8
--:--,11:59, 21.8
 0:21,12:22, 22.8
 1:19,12:46, 23.8
 2:17,13:10, 24.8
 3:15,13:38, 25.8
 4:15,14:10, 26.8
 5:14,14:47, 27.8
 6:13,15:31, 28.8
 7:08,16:23,  0.1
 7:58,17:20,  1.1
 8:41,18:21,  2.1
 9:18,19:24,  3.1
 9:50,20:28,  4.1
10:19,21:31,  5.1
10:45,22:34,  6.1
11:10,23:38,  7.1
11:37,--:--,  8.1
12:05, 0:45,  9.1
12:39, 1:56, 10.1
13:19, 3:10, 11.1
