月の出,月の入,月齢
14:16, 0:47, 10.6
14:43, 1:54, 11.6
15:11, 3:03, 12.6
15:41, 4:15, 13.6
16:16, 5:30, 14.6
16:59, 6:48, 15.6
17:50, 8:08, 16.6
18:51, 9:22, 17.6
19:59,10:28, 18.6
21:11,11:21, 19.6
22:21,12:04, 20.6
23:27,12:38, 21.6
--:--,13:07, 22.6
 0:30,13:32, 23.6
 1:29,13:56, 24.6
 2:28,14:18, 25.6
 3:25,14:42, 26.6
 4:23,15:07, 27.6
 5:22,15:36, 28.6
 6:22,16:09, 29.6
 7:22,16:49,  0.8
 8:19,17:35,  1.8
 9:12,18:27,  2.8
10:00,19:26,  3.8
10:41,20:27,  4.8
11:17,21:31,  5.8
11:48,22:34,  6.8
12:16,23:38,  7.8
12:42,--:--,  8.8
13:09, 0:44,  9.8
