月の出,月の入,月齢
 6:50,21:39,  2.7
 7:32,22:55,  3.7
 8:22,--:--,  4.7
 9:21, 0:04,  5.7
10:25, 1:04,  6.7
11:32, 1:52,  7.7
12:38, 2:31,  8.7
13:42, 3:02,  9.7
14:43, 3:29, 10.7
15:42, 3:53, 11.7
16:39, 4:15, 12.7
17:36, 4:36, 13.7
18:34, 4:58, 14.7
19:34, 5:22, 15.7
20:34, 5:49, 16.7
21:35, 6:20, 17.7
22:35, 6:58, 18.7
23:31, 7:43, 19.7
--:--, 8:36, 20.7
 0:21, 9:36, 21.7
 1:05,10:42, 22.7
 1:43,11:50, 23.7
 2:15,12:59, 24.7
 2:45,14:10, 25.7
 3:12,15:21, 26.7
 3:40,16:35, 27.7
 4:09,17:51, 28.7
 4:43,19:11,  0.3
 5:22,20:30,  1.3
 6:10,21:45,  2.3
