月の出,月の入,月齢
14:11, 0:40, 10.6
14:38, 1:48, 11.6
15:05, 2:58, 12.6
15:35, 4:10, 13.6
16:09, 5:26, 14.6
16:51, 6:45, 15.6
17:41, 8:05, 16.6
18:42, 9:20, 17.6
19:51,10:26, 18.6
21:03,11:19, 19.6
22:13,12:01, 20.6
23:20,12:35, 21.6
--:--,13:03, 22.6
 0:23,13:27, 23.6
 1:24,13:50, 24.6
 2:22,14:12, 25.6
 3:21,14:35, 26.6
 4:19,15:00, 27.6
 5:19,15:28, 28.6
 6:19,16:01, 29.6
 7:19,16:40,  0.8
 8:17,17:26,  1.8
 9:10,18:19,  2.8
 9:58,19:17,  3.8
10:39,20:19,  4.8
11:14,21:23,  5.8
11:44,22:27,  6.8
12:11,23:32,  7.8
12:37,--:--,  8.8
13:03, 0:38,  9.8
