月の出,月の入,月齢
13:46,22:52,  8.9
14:40,23:47,  9.9
15:29,--:--, 10.9
16:12, 0:49, 11.9
16:48, 1:56, 12.9
17:20, 3:05, 13.9
17:48, 4:15, 14.9
18:15, 5:25, 15.9
18:42, 6:36, 16.9
19:11, 7:48, 17.9
19:44, 9:01, 18.9
20:22,10:16, 19.9
21:08,11:32, 20.9
22:02,12:43, 21.9
23:05,13:47, 22.9
--:--,14:40, 23.9
 0:13,15:24, 24.9
 1:22,15:59, 25.9
 2:30,16:29, 26.9
 3:35,16:55, 27.9
 4:37,17:18, 28.9
 5:37,17:40,  0.3
 6:36,18:03,  1.3
 7:35,18:27,  2.3
 8:35,18:54,  3.3
 9:35,19:25,  4.3
10:36,20:01,  5.3
11:35,20:44,  6.3
12:31,21:35,  7.3
13:21,22:33,  8.3
