月の出,月の入,月齢
14:05,23:37,  9.3
14:43,--:--, 10.3
15:16, 0:44, 11.3
15:46, 1:52, 12.3
16:14, 3:02, 13.3
16:41, 4:12, 14.3
17:09, 5:24, 15.3
17:41, 6:39, 16.3
18:17, 7:56, 17.3
19:02, 9:14, 18.3
19:55,10:30, 19.3
20:57,11:39, 20.3
22:05,12:37, 21.3
23:15,13:24, 22.3
--:--,14:02, 23.3
 0:22,14:33, 24.3
 1:27,14:59, 25.3
 2:29,15:23, 26.3
 3:29,15:45, 27.3
 4:28,16:07, 28.3
 5:27,16:31, 29.3
 6:26,16:57,  0.6
 7:26,17:26,  1.6
 8:27,18:00,  2.6
 9:26,18:41,  3.6
10:23,19:29,  4.6
11:15,20:24,  5.6
12:00,21:24,  6.6
12:40,22:28,  7.6
13:14,23:34,  8.6
13:44,--:--,  9.6
