月の出,月の入,月齢
 6:50,19:01,  1.1
 7:18,20:14,  2.1
 7:46,21:29,  3.1
 8:18,22:44,  4.1
 8:55,23:58,  5.1
 9:38,--:--,  6.1
10:30, 1:09,  7.1
11:29, 2:13,  8.1
12:33, 3:08,  9.1
13:40, 3:52, 10.1
14:45, 4:28, 11.1
15:49, 4:59, 12.1
16:49, 5:24, 13.1
17:48, 5:47, 14.1
18:46, 6:09, 15.1
19:44, 6:31, 16.1
20:42, 6:53, 17.1
21:42, 7:18, 18.1
22:43, 7:46, 19.1
23:44, 8:19, 20.1
--:--, 9:00, 21.1
 0:43, 9:48, 22.1
 1:38,10:44, 23.1
 2:27,11:49, 24.1
 3:10,12:58, 25.1
 3:46,14:09, 26.1
 4:18,15:22, 27.1
 4:47,16:35, 28.1
 5:15,17:48, 29.1
 5:44,19:04,  0.7
 6:15,20:21,  1.7
