月の出,月の入,月齢
 8:09,17:41,  1.2
 8:49,18:52,  2.2
 9:24,20:02,  3.2
 9:54,21:12,  4.2
10:21,22:20,  5.2
10:47,23:29,  6.2
11:14,--:--,  7.2
11:43, 0:39,  8.2
12:17, 1:51,  9.2
12:57, 3:04, 10.2
13:46, 4:17, 11.2
14:44, 5:25, 12.2
15:49, 6:25, 13.2
16:57, 7:15, 14.2
18:05, 7:55, 15.2
19:10, 8:27, 16.2
20:12, 8:55, 17.2
21:11, 9:19, 18.2
22:09, 9:41, 19.2
23:06,10:02, 20.2
--:--,10:25, 21.2
 0:04,10:49, 22.2
 1:04,11:16, 23.2
 2:05,11:49, 24.2
 3:08,12:29, 25.2
 4:10,13:18, 26.2
 5:08,14:16, 27.2
 6:00,15:22, 28.2
 6:45,16:33, 29.2
 7:22,17:46,  0.6
 7:55,18:58,  1.6
